OBS_STATUS,OBS_CONF,FREQ,REF_AREA,SOURCE_REF,COMPILATION,DECIMALS,TITLE,TIME_PERIOD,value
A,F,M,IT,"Bank of Italy, Bank for International Settlements",From 1 Jan 1999 onwards: the series is discontinued as Italy joined the euro area; from 1 Jan 1992 to 31 Dec 1998: the official discount rate and the rate for fixed-term advances were respectively the lower and upper limits of the so-called corridor of official rates; from 1 Jan 1945 to 31 Dec 1991: the official interest rate of Bank of Italy was applied to the discounting of banks' ordinary portfolios.,4, Central bank policy rates - Italy - Monthly - End of period,1956-01,4.0
A,F,M,IT,"Bank of Italy, Bank for International Settlements",From 1 Jan 1999 onwards: the series is discontinued as Italy joined the euro area; from 1 Jan 1992 to 31 Dec 1998: the official discount rate and the rate for fixed-term advances were respectively the lower and upper limits of the so-called corridor of official rates; from 1 Jan 1945 to 31 Dec 1991: the official interest rate of Bank of Italy was applied to the discounting of banks' ordinary portfolios.,4, Central bank policy rates - Italy - Monthly - End of period,1956-02,4.0
A,F,M,IT,"Bank of Italy, Bank for International Settlements",From 1 Jan 1999 onwards: the series is discontinued as Italy joined the euro area; from 1 Jan 1992 to 31 Dec 1998: the official discount rate and the rate for fixed-term advances were respectively the lower and upper limits of the so-called corridor of official rates; from 1 Jan 1945 to 31 Dec 1991: the official interest rate of Bank of Italy was applied to the discounting of banks' ordinary portfolios.,4, Central bank policy rates - Italy - Monthly - End of period,1956-03,4.0
A,F,M,IT,"Bank of Italy, Bank for International Settlements",From 1 Jan 1999 onwards: the series is discontinued as Italy joined the euro area; from 1 Jan 1992 to 31 Dec 1998: the official discount rate and the rate for fixed-term advances were respectively the lower and upper limits of the so-called corridor of official rates; from 1 Jan 1945 to 31 Dec 1991: the official interest rate of Bank of Italy was applied to the discounting of banks' ordinary portfolios.,4, Central bank policy rates - Italy - Monthly - End of period,1956-04,4.0
A,F,M,IT,"Bank of Italy, Bank for International Settlements",From 1 Jan 1999 onwards: the series is discontinued as Italy joined the euro area; from 1 Jan 1992 to 31 Dec 1998: the official discount rate and the rate for fixed-term advances were respectively the lower and upper limits of the so-called corridor of official rates; from 1 Jan 1945 to 31 Dec 1991: the official interest rate of Bank of Italy was applied to the discounting of banks' ordinary portfolios.,4, Central bank policy rates - Italy - Monthly - End of period,1956-05,4.0
A,F,M,IT,"Bank of Italy, Bank for International Settlements",From 1 Jan 1999 onwards: the series is discontinued as Italy joined the euro area; from 1 Jan 1992 to 31 Dec 1998: the official discount rate and the rate for fixed-term advances were respectively the lower and upper limits of the so-called corridor of official rates; from 1 Jan 1945 to 31 Dec 1991: the official interest rate of Bank of Italy was applied to the discounting of banks' ordinary portfolios.,4, Central bank policy rates - Italy - Monthly - End of period,1956-06,4.0
A,F,M,IT,"Bank of Italy, Bank for International Settlements",From 1 Jan 1999 onwards: the series is discontinued as Italy joined the euro area; from 1 Jan 1992 to 31 Dec 1998: the official discount rate and the rate for fixed-term advances were respectively the lower and upper limits of the so-called corridor of official rates; from 1 Jan 1945 to 31 Dec 1991: the official interest rate of Bank of Italy was applied to the discounting of banks' ordinary portfolios.,4, Central bank policy rates - Italy - Monthly - End of period,1956-07,4.0
A,F,M,IT,"Bank of Italy, Bank for International Settlements",From 1 Jan 1999 onwards: the series is discontinued as Italy joined the euro area; from 1 Jan 1992 to 31 Dec 1998: the official discount rate and the rate for fixed-term advances were respectively the lower and upper limits of the so-called corridor of official rates; from 1 Jan 1945 to 31 Dec 1991: the official interest rate of Bank of Italy was applied to the discounting of banks' ordinary portfolios.,4, Central bank policy rates - Italy - Monthly - End of period,1956-08,4.0
A,F,M,IT,"Bank of Italy, Bank for International Settlements",From 1 Jan 1999 onwards: the series is discontinued as Italy joined the euro area; from 1 Jan 1992 to 31 Dec 1998: the official discount rate and the rate for fixed-term advances were respectively the lower and upper limits of the so-called corridor of official rates; from 1 Jan 1945 to 31 Dec 1991: the official interest rate of Bank of Italy was applied to the discounting of banks' ordinary portfolios.,4, Central bank policy rates - Italy - Monthly - End of period,1956-09,4.0
A,F,M,IT,"Bank of Italy, Bank for International Settlements",From 1 Jan 1999 onwards: the series is discontinued as Italy joined the euro area; from 1 Jan 1992 to 31 Dec 1998: the official discount rate and the rate for fixed-term advances were respectively the lower and upper limits of the so-called corridor of official rates; from 1 Jan 1945 to 31 Dec 1991: the official interest rate of Bank of Italy was applied to the discounting of banks' ordinary portfolios.,4, Central bank policy rates - Italy - Monthly - End of period,1956-10,4.0
A,F,M,IT,"Bank of Italy, Bank for International Settlements",From 1 Jan 1999 onwards: the series is discontinued as Italy joined the euro area; from 1 Jan 1992 to 31 Dec 1998: the official discount rate and the rate for fixed-term advances were respectively the lower and upper limits of the so-called corridor of official rates; from 1 Jan 1945 to 31 Dec 1991: the official interest rate of Bank of Italy was applied to the discounting of banks' ordinary portfolios.,4, Central bank policy rates - Italy - Monthly - End of period,1956-11,4.0
A,F,M,IT,"Bank of Italy, Bank for International Settlements",From 1 Jan 1999 onwards: the series is discontinued as Italy joined the euro area; from 1 Jan 1992 to 31 Dec 1998: the official discount rate and the rate for fixed-term advances were respectively the lower and upper limits of the so-called corridor of official rates; from 1 Jan 1945 to 31 Dec 1991: the official interest rate of Bank of Italy was applied to the discounting of banks' ordinary portfolios.,4, Central bank policy rates - Italy - Monthly - End of period,1956-12,4.0
A,F,M,IT,"Bank of Italy, Bank for International Settlements",From 1 Jan 1999 onwards: the series is discontinued as Italy joined the euro area; from 1 Jan 1992 to 31 Dec 1998: the official discount rate and the rate for fixed-term advances were respectively the lower and upper limits of the so-called corridor of official rates; from 1 Jan 1945 to 31 Dec 1991: the official interest rate of Bank of Italy was applied to the discounting of banks' ordinary portfolios.,4, Central bank policy rates - Italy - Monthly - End of period,1957-01,4.0
A,F,M,IT,"Bank of Italy, Bank for International Settlements",From 1 Jan 1999 onwards: the series is discontinued as Italy joined the euro area; from 1 Jan 1992 to 31 Dec 1998: the official discount rate and the rate for fixed-term advances were respectively the lower and upper limits of the so-called corridor of official rates; from 1 Jan 1945 to 31 Dec 1991: the official interest rate of Bank of Italy was applied to the discounting of banks' ordinary portfolios.,4, Central bank policy rates - Italy - Monthly - End of period,1957-02,4.0
A,F,M,IT,"Bank of Italy, Bank for International Settlements",From 1 Jan 1999 onwards: the series is discontinued as Italy joined the euro area; from 1 Jan 1992 to 31 Dec 1998: the official discount rate and the rate for fixed-term advances were respectively the lower and upper limits of the so-called corridor of official rates; from 1 Jan 1945 to 31 Dec 1991: the official interest rate of Bank of Italy was applied to the discounting of banks' ordinary portfolios.,4, Central bank policy rates - Italy - Monthly - End of period,1957-03,4.0
A,F,M,IT,"Bank of Italy, Bank for International Settlements",From 1 Jan 1999 onwards: the series is discontinued as Italy joined the euro area; from 1 Jan 1992 to 31 Dec 1998: the official discount rate and the rate for fixed-term advances were respectively the lower and upper limits of the so-called corridor of official rates; from 1 Jan 1945 to 31 Dec 1991: the official interest rate of Bank of Italy was applied to the discounting of banks' ordinary portfolios.,4, Central bank policy rates - Italy - Monthly - End of period,1957-04,4.0
A,F,M,IT,"Bank of Italy, Bank for International Settlements",From 1 Jan 1999 onwards: the series is discontinued as Italy joined the euro area; from 1 Jan 1992 to 31 Dec 1998: the official discount rate and the rate for fixed-term advances were respectively the lower and upper limits of the so-called corridor of official rates; from 1 Jan 1945 to 31 Dec 1991: the official interest rate of Bank of Italy was applied to the discounting of banks' ordinary portfolios.,4, Central bank policy rates - Italy - Monthly - End of period,1957-05,4.0
A,F,M,IT,"Bank of Italy, Bank for International Settlements",From 1 Jan 1999 onwards: the series is discontinued as Italy joined the euro area; from 1 Jan 1992 to 31 Dec 1998: the official discount rate and the rate for fixed-term advances were respectively the lower and upper limits of the so-called corridor of official rates; from 1 Jan 1945 to 31 Dec 1991: the official interest rate of Bank of Italy was applied to the discounting of banks' ordinary portfolios.,4, Central bank policy rates - Italy - Monthly - End of period,1957-06,4.0
A,F,M,IT,"Bank of Italy, Bank for International Settlements",From 1 Jan 1999 onwards: the series is discontinued as Italy joined the euro area; from 1 Jan 1992 to 31 Dec 1998: the official discount rate and the rate for fixed-term advances were respectively the lower and upper limits of the so-called corridor of official rates; from 1 Jan 1945 to 31 Dec 1991: the official interest rate of Bank of Italy was applied to the discounting of banks' ordinary portfolios.,4, Central bank policy rates - Italy - Monthly - End of period,1957-07,4.0
A,F,M,IT,"Bank of Italy, Bank for International Settlements",From 1 Jan 1999 onwards: the series is discontinued as Italy joined the euro area; from 1 Jan 1992 to 31 Dec 1998: the official discount rate and the rate for fixed-term advances were respectively the lower and upper limits of the so-called corridor of official rates; from 1 Jan 1945 to 31 Dec 1991: the official interest rate of Bank of Italy was applied to the discounting of banks' ordinary portfolios.,4, Central bank policy rates - Italy - Monthly - End of period,1957-08,4.0
A,F,M,IT,"Bank of Italy, Bank for International Settlements",From 1 Jan 1999 onwards: the series is discontinued as Italy joined the euro area; from 1 Jan 1992 to 31 Dec 1998: the official discount rate and the rate for fixed-term advances were respectively the lower and upper limits of the so-called corridor of official rates; from 1 Jan 1945 to 31 Dec 1991: the official interest rate of Bank of Italy was applied to the discounting of banks' ordinary portfolios.,4, Central bank policy rates - Italy - Monthly - End of period,1957-09,4.0
A,F,M,IT,"Bank of Italy, Bank for International Settlements",From 1 Jan 1999 onwards: the series is discontinued as Italy joined the euro area; from 1 Jan 1992 to 31 Dec 1998: the official discount rate and the rate for fixed-term advances were respectively the lower and upper limits of the so-called corridor of official rates; from 1 Jan 1945 to 31 Dec 1991: the official interest rate of Bank of Italy was applied to the discounting of banks' ordinary portfolios.,4, Central bank policy rates - Italy - Monthly - End of period,1957-10,4.0
A,F,M,IT,"Bank of Italy, Bank for International Settlements",From 1 Jan 1999 onwards: the series is discontinued as Italy joined the euro area; from 1 Jan 1992 to 31 Dec 1998: the official discount rate and the rate for fixed-term advances were respectively the lower and upper limits of the so-called corridor of official rates; from 1 Jan 1945 to 31 Dec 1991: the official interest rate of Bank of Italy was applied to the discounting of banks' ordinary portfolios.,4, Central bank policy rates - Italy - Monthly - End of period,1957-11,4.0
A,F,M,IT,"Bank of Italy, Bank for International Settlements",From 1 Jan 1999 onwards: the series is discontinued as Italy joined the euro area; from 1 Jan 1992 to 31 Dec 1998: the official discount rate and the rate for fixed-term advances were respectively the lower and upper limits of the so-called corridor of official rates; from 1 Jan 1945 to 31 Dec 1991: the official interest rate of Bank of Italy was applied to the discounting of banks' ordinary portfolios.,4, Central bank policy rates - Italy - Monthly - End of period,1957-12,4.0
A,F,M,IT,"Bank of Italy, Bank for International Settlements",From 1 Jan 1999 onwards: the series is discontinued as Italy joined the euro area; from 1 Jan 1992 to 31 Dec 1998: the official discount rate and the rate for fixed-term advances were respectively the lower and upper limits of the so-called corridor of official rates; from 1 Jan 1945 to 31 Dec 1991: the official interest rate of Bank of Italy was applied to the discounting of banks' ordinary portfolios.,4, Central bank policy rates - Italy - Monthly - End of period,1958-01,4.0
A,F,M,IT,"Bank of Italy, Bank for International Settlements",From 1 Jan 1999 onwards: the series is discontinued as Italy joined the euro area; from 1 Jan 1992 to 31 Dec 1998: the official discount rate and the rate for fixed-term advances were respectively the lower and upper limits of the so-called corridor of official rates; from 1 Jan 1945 to 31 Dec 1991: the official interest rate of Bank of Italy was applied to the discounting of banks' ordinary portfolios.,4, Central bank policy rates - Italy - Monthly - End of period,1958-02,4.0
A,F,M,IT,"Bank of Italy, Bank for International Settlements",From 1 Jan 1999 onwards: the series is discontinued as Italy joined the euro area; from 1 Jan 1992 to 31 Dec 1998: the official discount rate and the rate for fixed-term advances were respectively the lower and upper limits of the so-called corridor of official rates; from 1 Jan 1945 to 31 Dec 1991: the official interest rate of Bank of Italy was applied to the discounting of banks' ordinary portfolios.,4, Central bank policy rates - Italy - Monthly - End of period,1958-03,4.0
A,F,M,IT,"Bank of Italy, Bank for International Settlements",From 1 Jan 1999 onwards: the series is discontinued as Italy joined the euro area; from 1 Jan 1992 to 31 Dec 1998: the official discount rate and the rate for fixed-term advances were respectively the lower and upper limits of the so-called corridor of official rates; from 1 Jan 1945 to 31 Dec 1991: the official interest rate of Bank of Italy was applied to the discounting of banks' ordinary portfolios.,4, Central bank policy rates - Italy - Monthly - End of period,1958-04,4.0
A,F,M,IT,"Bank of Italy, Bank for International Settlements",From 1 Jan 1999 onwards: the series is discontinued as Italy joined the euro area; from 1 Jan 1992 to 31 Dec 1998: the official discount rate and the rate for fixed-term advances were respectively the lower and upper limits of the so-called corridor of official rates; from 1 Jan 1945 to 31 Dec 1991: the official interest rate of Bank of Italy was applied to the discounting of banks' ordinary portfolios.,4, Central bank policy rates - Italy - Monthly - End of period,1958-05,4.0
A,F,M,IT,"Bank of Italy, Bank for International Settlements",From 1 Jan 1999 onwards: the series is discontinued as Italy joined the euro area; from 1 Jan 1992 to 31 Dec 1998: the official discount rate and the rate for fixed-term advances were respectively the lower and upper limits of the so-called corridor of official rates; from 1 Jan 1945 to 31 Dec 1991: the official interest rate of Bank of Italy was applied to the discounting of banks' ordinary portfolios.,4, Central bank policy rates - Italy - Monthly - End of period,1958-06,3.5
A,F,M,IT,"Bank of Italy, Bank for International Settlements",From 1 Jan 1999 onwards: the series is discontinued as Italy joined the euro area; from 1 Jan 1992 to 31 Dec 1998: the official discount rate and the rate for fixed-term advances were respectively the lower and upper limits of the so-called corridor of official rates; from 1 Jan 1945 to 31 Dec 1991: the official interest rate of Bank of Italy was applied to the discounting of banks' ordinary portfolios.,4, Central bank policy rates - Italy - Monthly - End of period,1958-07,3.5
A,F,M,IT,"Bank of Italy, Bank for International Settlements",From 1 Jan 1999 onwards: the series is discontinued as Italy joined the euro area; from 1 Jan 1992 to 31 Dec 1998: the official discount rate and the rate for fixed-term advances were respectively the lower and upper limits of the so-called corridor of official rates; from 1 Jan 1945 to 31 Dec 1991: the official interest rate of Bank of Italy was applied to the discounting of banks' ordinary portfolios.,4, Central bank policy rates - Italy - Monthly - End of period,1958-08,3.5
A,F,M,IT,"Bank of Italy, Bank for International Settlements",From 1 Jan 1999 onwards: the series is discontinued as Italy joined the euro area; from 1 Jan 1992 to 31 Dec 1998: the official discount rate and the rate for fixed-term advances were respectively the lower and upper limits of the so-called corridor of official rates; from 1 Jan 1945 to 31 Dec 1991: the official interest rate of Bank of Italy was applied to the discounting of banks' ordinary portfolios.,4, Central bank policy rates - Italy - Monthly - End of period,1958-09,3.5
A,F,M,IT,"Bank of Italy, Bank for International Settlements",From 1 Jan 1999 onwards: the series is discontinued as Italy joined the euro area; from 1 Jan 1992 to 31 Dec 1998: the official discount rate and the rate for fixed-term advances were respectively the lower and upper limits of the so-called corridor of official rates; from 1 Jan 1945 to 31 Dec 1991: the official interest rate of Bank of Italy was applied to the discounting of banks' ordinary portfolios.,4, Central bank policy rates - Italy - Monthly - End of period,1958-10,3.5
A,F,M,IT,"Bank of Italy, Bank for International Settlements",From 1 Jan 1999 onwards: the series is discontinued as Italy joined the euro area; from 1 Jan 1992 to 31 Dec 1998: the official discount rate and the rate for fixed-term advances were respectively the lower and upper limits of the so-called corridor of official rates; from 1 Jan 1945 to 31 Dec 1991: the official interest rate of Bank of Italy was applied to the discounting of banks' ordinary portfolios.,4, Central bank policy rates - Italy - Monthly - End of period,1958-11,3.5
A,F,M,IT,"Bank of Italy, Bank for International Settlements",From 1 Jan 1999 onwards: the series is discontinued as Italy joined the euro area; from 1 Jan 1992 to 31 Dec 1998: the official discount rate and the rate for fixed-term advances were respectively the lower and upper limits of the so-called corridor of official rates; from 1 Jan 1945 to 31 Dec 1991: the official interest rate of Bank of Italy was applied to the discounting of banks' ordinary portfolios.,4, Central bank policy rates - Italy - Monthly - End of period,1958-12,3.5
A,F,M,IT,"Bank of Italy, Bank for International Settlements",From 1 Jan 1999 onwards: the series is discontinued as Italy joined the euro area; from 1 Jan 1992 to 31 Dec 1998: the official discount rate and the rate for fixed-term advances were respectively the lower and upper limits of the so-called corridor of official rates; from 1 Jan 1945 to 31 Dec 1991: the official interest rate of Bank of Italy was applied to the discounting of banks' ordinary portfolios.,4, Central bank policy rates - Italy - Monthly - End of period,1959-01,3.5
A,F,M,IT,"Bank of Italy, Bank for International Settlements",From 1 Jan 1999 onwards: the series is discontinued as Italy joined the euro area; from 1 Jan 1992 to 31 Dec 1998: the official discount rate and the rate for fixed-term advances were respectively the lower and upper limits of the so-called corridor of official rates; from 1 Jan 1945 to 31 Dec 1991: the official interest rate of Bank of Italy was applied to the discounting of banks' ordinary portfolios.,4, Central bank policy rates - Italy - Monthly - End of period,1959-02,3.5
A,F,M,IT,"Bank of Italy, Bank for International Settlements",From 1 Jan 1999 onwards: the series is discontinued as Italy joined the euro area; from 1 Jan 1992 to 31 Dec 1998: the official discount rate and the rate for fixed-term advances were respectively the lower and upper limits of the so-called corridor of official rates; from 1 Jan 1945 to 31 Dec 1991: the official interest rate of Bank of Italy was applied to the discounting of banks' ordinary portfolios.,4, Central bank policy rates - Italy - Monthly - End of period,1959-03,3.5
A,F,M,IT,"Bank of Italy, Bank for International Settlements",From 1 Jan 1999 onwards: the series is discontinued as Italy joined the euro area; from 1 Jan 1992 to 31 Dec 1998: the official discount rate and the rate for fixed-term advances were respectively the lower and upper limits of the so-called corridor of official rates; from 1 Jan 1945 to 31 Dec 1991: the official interest rate of Bank of Italy was applied to the discounting of banks' ordinary portfolios.,4, Central bank policy rates - Italy - Monthly - End of period,1959-04,3.5
A,F,M,IT,"Bank of Italy, Bank for International Settlements",From 1 Jan 1999 onwards: the series is discontinued as Italy joined the euro area; from 1 Jan 1992 to 31 Dec 1998: the official discount rate and the rate for fixed-term advances were respectively the lower and upper limits of the so-called corridor of official rates; from 1 Jan 1945 to 31 Dec 1991: the official interest rate of Bank of Italy was applied to the discounting of banks' ordinary portfolios.,4, Central bank policy rates - Italy - Monthly - End of period,1959-05,3.5
A,F,M,IT,"Bank of Italy, Bank for International Settlements",From 1 Jan 1999 onwards: the series is discontinued as Italy joined the euro area; from 1 Jan 1992 to 31 Dec 1998: the official discount rate and the rate for fixed-term advances were respectively the lower and upper limits of the so-called corridor of official rates; from 1 Jan 1945 to 31 Dec 1991: the official interest rate of Bank of Italy was applied to the discounting of banks' ordinary portfolios.,4, Central bank policy rates - Italy - Monthly - End of period,1959-06,3.5
A,F,M,IT,"Bank of Italy, Bank for International Settlements",From 1 Jan 1999 onwards: the series is discontinued as Italy joined the euro area; from 1 Jan 1992 to 31 Dec 1998: the official discount rate and the rate for fixed-term advances were respectively the lower and upper limits of the so-called corridor of official rates; from 1 Jan 1945 to 31 Dec 1991: the official interest rate of Bank of Italy was applied to the discounting of banks' ordinary portfolios.,4, Central bank policy rates - Italy - Monthly - End of period,1959-07,3.5
A,F,M,IT,"Bank of Italy, Bank for International Settlements",From 1 Jan 1999 onwards: the series is discontinued as Italy joined the euro area; from 1 Jan 1992 to 31 Dec 1998: the official discount rate and the rate for fixed-term advances were respectively the lower and upper limits of the so-called corridor of official rates; from 1 Jan 1945 to 31 Dec 1991: the official interest rate of Bank of Italy was applied to the discounting of banks' ordinary portfolios.,4, Central bank policy rates - Italy - Monthly - End of period,1959-08,3.5
A,F,M,IT,"Bank of Italy, Bank for International Settlements",From 1 Jan 1999 onwards: the series is discontinued as Italy joined the euro area; from 1 Jan 1992 to 31 Dec 1998: the official discount rate and the rate for fixed-term advances were respectively the lower and upper limits of the so-called corridor of official rates; from 1 Jan 1945 to 31 Dec 1991: the official interest rate of Bank of Italy was applied to the discounting of banks' ordinary portfolios.,4, Central bank policy rates - Italy - Monthly - End of period,1959-09,3.5
A,F,M,IT,"Bank of Italy, Bank for International Settlements",From 1 Jan 1999 onwards: the series is discontinued as Italy joined the euro area; from 1 Jan 1992 to 31 Dec 1998: the official discount rate and the rate for fixed-term advances were respectively the lower and upper limits of the so-called corridor of official rates; from 1 Jan 1945 to 31 Dec 1991: the official interest rate of Bank of Italy was applied to the discounting of banks' ordinary portfolios.,4, Central bank policy rates - Italy - Monthly - End of period,1959-10,3.5
A,F,M,IT,"Bank of Italy, Bank for International Settlements",From 1 Jan 1999 onwards: the series is discontinued as Italy joined the euro area; from 1 Jan 1992 to 31 Dec 1998: the official discount rate and the rate for fixed-term advances were respectively the lower and upper limits of the so-called corridor of official rates; from 1 Jan 1945 to 31 Dec 1991: the official interest rate of Bank of Italy was applied to the discounting of banks' ordinary portfolios.,4, Central bank policy rates - Italy - Monthly - End of period,1959-11,3.5
A,F,M,IT,"Bank of Italy, Bank for International Settlements",From 1 Jan 1999 onwards: the series is discontinued as Italy joined the euro area; from 1 Jan 1992 to 31 Dec 1998: the official discount rate and the rate for fixed-term advances were respectively the lower and upper limits of the so-called corridor of official rates; from 1 Jan 1945 to 31 Dec 1991: the official interest rate of Bank of Italy was applied to the discounting of banks' ordinary portfolios.,4, Central bank policy rates - Italy - Monthly - End of period,1959-12,3.5
A,F,M,IT,"Bank of Italy, Bank for International Settlements",From 1 Jan 1999 onwards: the series is discontinued as Italy joined the euro area; from 1 Jan 1992 to 31 Dec 1998: the official discount rate and the rate for fixed-term advances were respectively the lower and upper limits of the so-called corridor of official rates; from 1 Jan 1945 to 31 Dec 1991: the official interest rate of Bank of Italy was applied to the discounting of banks' ordinary portfolios.,4, Central bank policy rates - Italy - Monthly - End of period,1960-01,3.5
A,F,M,IT,"Bank of Italy, Bank for International Settlements",From 1 Jan 1999 onwards: the series is discontinued as Italy joined the euro area; from 1 Jan 1992 to 31 Dec 1998: the official discount rate and the rate for fixed-term advances were respectively the lower and upper limits of the so-called corridor of official rates; from 1 Jan 1945 to 31 Dec 1991: the official interest rate of Bank of Italy was applied to the discounting of banks' ordinary portfolios.,4, Central bank policy rates - Italy - Monthly - End of period,1960-02,3.5
A,F,M,IT,"Bank of Italy, Bank for International Settlements",From 1 Jan 1999 onwards: the series is discontinued as Italy joined the euro area; from 1 Jan 1992 to 31 Dec 1998: the official discount rate and the rate for fixed-term advances were respectively the lower and upper limits of the so-called corridor of official rates; from 1 Jan 1945 to 31 Dec 1991: the official interest rate of Bank of Italy was applied to the discounting of banks' ordinary portfolios.,4, Central bank policy rates - Italy - Monthly - End of period,1960-03,3.5
A,F,M,IT,"Bank of Italy, Bank for International Settlements",From 1 Jan 1999 onwards: the series is discontinued as Italy joined the euro area; from 1 Jan 1992 to 31 Dec 1998: the official discount rate and the rate for fixed-term advances were respectively the lower and upper limits of the so-called corridor of official rates; from 1 Jan 1945 to 31 Dec 1991: the official interest rate of Bank of Italy was applied to the discounting of banks' ordinary portfolios.,4, Central bank policy rates - Italy - Monthly - End of period,1960-04,3.5
A,F,M,IT,"Bank of Italy, Bank for International Settlements",From 1 Jan 1999 onwards: the series is discontinued as Italy joined the euro area; from 1 Jan 1992 to 31 Dec 1998: the official discount rate and the rate for fixed-term advances were respectively the lower and upper limits of the so-called corridor of official rates; from 1 Jan 1945 to 31 Dec 1991: the official interest rate of Bank of Italy was applied to the discounting of banks' ordinary portfolios.,4, Central bank policy rates - Italy - Monthly - End of period,1960-05,3.5
A,F,M,IT,"Bank of Italy, Bank for International Settlements",From 1 Jan 1999 onwards: the series is discontinued as Italy joined the euro area; from 1 Jan 1992 to 31 Dec 1998: the official discount rate and the rate for fixed-term advances were respectively the lower and upper limits of the so-called corridor of official rates; from 1 Jan 1945 to 31 Dec 1991: the official interest rate of Bank of Italy was applied to the discounting of banks' ordinary portfolios.,4, Central bank policy rates - Italy - Monthly - End of period,1960-06,3.5
A,F,M,IT,"Bank of Italy, Bank for International Settlements",From 1 Jan 1999 onwards: the series is discontinued as Italy joined the euro area; from 1 Jan 1992 to 31 Dec 1998: the official discount rate and the rate for fixed-term advances were respectively the lower and upper limits of the so-called corridor of official rates; from 1 Jan 1945 to 31 Dec 1991: the official interest rate of Bank of Italy was applied to the discounting of banks' ordinary portfolios.,4, Central bank policy rates - Italy - Monthly - End of period,1960-07,3.5
A,F,M,IT,"Bank of Italy, Bank for International Settlements",From 1 Jan 1999 onwards: the series is discontinued as Italy joined the euro area; from 1 Jan 1992 to 31 Dec 1998: the official discount rate and the rate for fixed-term advances were respectively the lower and upper limits of the so-called corridor of official rates; from 1 Jan 1945 to 31 Dec 1991: the official interest rate of Bank of Italy was applied to the discounting of banks' ordinary portfolios.,4, Central bank policy rates - Italy - Monthly - End of period,1960-08,3.5
A,F,M,IT,"Bank of Italy, Bank for International Settlements",From 1 Jan 1999 onwards: the series is discontinued as Italy joined the euro area; from 1 Jan 1992 to 31 Dec 1998: the official discount rate and the rate for fixed-term advances were respectively the lower and upper limits of the so-called corridor of official rates; from 1 Jan 1945 to 31 Dec 1991: the official interest rate of Bank of Italy was applied to the discounting of banks' ordinary portfolios.,4, Central bank policy rates - Italy - Monthly - End of period,1960-09,3.5
A,F,M,IT,"Bank of Italy, Bank for International Settlements",From 1 Jan 1999 onwards: the series is discontinued as Italy joined the euro area; from 1 Jan 1992 to 31 Dec 1998: the official discount rate and the rate for fixed-term advances were respectively the lower and upper limits of the so-called corridor of official rates; from 1 Jan 1945 to 31 Dec 1991: the official interest rate of Bank of Italy was applied to the discounting of banks' ordinary portfolios.,4, Central bank policy rates - Italy - Monthly - End of period,1960-10,3.5
A,F,M,IT,"Bank of Italy, Bank for International Settlements",From 1 Jan 1999 onwards: the series is discontinued as Italy joined the euro area; from 1 Jan 1992 to 31 Dec 1998: the official discount rate and the rate for fixed-term advances were respectively the lower and upper limits of the so-called corridor of official rates; from 1 Jan 1945 to 31 Dec 1991: the official interest rate of Bank of Italy was applied to the discounting of banks' ordinary portfolios.,4, Central bank policy rates - Italy - Monthly - End of period,1960-11,3.5
A,F,M,IT,"Bank of Italy, Bank for International Settlements",From 1 Jan 1999 onwards: the series is discontinued as Italy joined the euro area; from 1 Jan 1992 to 31 Dec 1998: the official discount rate and the rate for fixed-term advances were respectively the lower and upper limits of the so-called corridor of official rates; from 1 Jan 1945 to 31 Dec 1991: the official interest rate of Bank of Italy was applied to the discounting of banks' ordinary portfolios.,4, Central bank policy rates - Italy - Monthly - End of period,1960-12,3.5
A,F,M,IT,"Bank of Italy, Bank for International Settlements",From 1 Jan 1999 onwards: the series is discontinued as Italy joined the euro area; from 1 Jan 1992 to 31 Dec 1998: the official discount rate and the rate for fixed-term advances were respectively the lower and upper limits of the so-called corridor of official rates; from 1 Jan 1945 to 31 Dec 1991: the official interest rate of Bank of Italy was applied to the discounting of banks' ordinary portfolios.,4, Central bank policy rates - Italy - Monthly - End of period,1961-01,3.5
A,F,M,IT,"Bank of Italy, Bank for International Settlements",From 1 Jan 1999 onwards: the series is discontinued as Italy joined the euro area; from 1 Jan 1992 to 31 Dec 1998: the official discount rate and the rate for fixed-term advances were respectively the lower and upper limits of the so-called corridor of official rates; from 1 Jan 1945 to 31 Dec 1991: the official interest rate of Bank of Italy was applied to the discounting of banks' ordinary portfolios.,4, Central bank policy rates - Italy - Monthly - End of period,1961-02,3.5
A,F,M,IT,"Bank of Italy, Bank for International Settlements",From 1 Jan 1999 onwards: the series is discontinued as Italy joined the euro area; from 1 Jan 1992 to 31 Dec 1998: the official discount rate and the rate for fixed-term advances were respectively the lower and upper limits of the so-called corridor of official rates; from 1 Jan 1945 to 31 Dec 1991: the official interest rate of Bank of Italy was applied to the discounting of banks' ordinary portfolios.,4, Central bank policy rates - Italy - Monthly - End of period,1961-03,3.5
A,F,M,IT,"Bank of Italy, Bank for International Settlements",From 1 Jan 1999 onwards: the series is discontinued as Italy joined the euro area; from 1 Jan 1992 to 31 Dec 1998: the official discount rate and the rate for fixed-term advances were respectively the lower and upper limits of the so-called corridor of official rates; from 1 Jan 1945 to 31 Dec 1991: the official interest rate of Bank of Italy was applied to the discounting of banks' ordinary portfolios.,4, Central bank policy rates - Italy - Monthly - End of period,1961-04,3.5
