OBS_STATUS,OBS_CONF,FREQ,REF_AREA,SOURCE_REF,COMPILATION,DECIMALS,TITLE,TIME_PERIOD,value
A,F,M,FR,"Bank of France, Bank for International Settlements","From 1 Jan 1999 onwards: the series is discontinued as France joined the euro area; from 4 Jan 1982 to 31 Dec 1998: the rate corresponds to the repo rate; from 5 Jul 1973 to 3 Jan 1982: the rate corresponds to the repo rate on call for tenders, firm purchases or repos before purchases on public and private bills of 1st category (""taux des interventions effectuées par la Banque de France sur appels d'offres, achats fermes ou pensions avant achats, effets publics et effets privés à court terme de 1ère catégorie""). Whenever multiple rates were available for a given period, the rate with the shortest maturity has been selected; from 20 Jan 1945 to 4 Jul 1973: the rate was the official discount rate set by the Bank of France.",4, Central bank policy rates - France - Monthly - End of period,1960-08,4.0
A,F,M,FR,"Bank of France, Bank for International Settlements","From 1 Jan 1999 onwards: the series is discontinued as France joined the euro area; from 4 Jan 1982 to 31 Dec 1998: the rate corresponds to the repo rate; from 5 Jul 1973 to 3 Jan 1982: the rate corresponds to the repo rate on call for tenders, firm purchases or repos before purchases on public and private bills of 1st category (""taux des interventions effectuées par la Banque de France sur appels d'offres, achats fermes ou pensions avant achats, effets publics et effets privés à court terme de 1ère catégorie""). Whenever multiple rates were available for a given period, the rate with the shortest maturity has been selected; from 20 Jan 1945 to 4 Jul 1973: the rate was the official discount rate set by the Bank of France.",4, Central bank policy rates - France - Monthly - End of period,1960-09,4.0
A,F,M,FR,"Bank of France, Bank for International Settlements","From 1 Jan 1999 onwards: the series is discontinued as France joined the euro area; from 4 Jan 1982 to 31 Dec 1998: the rate corresponds to the repo rate; from 5 Jul 1973 to 3 Jan 1982: the rate corresponds to the repo rate on call for tenders, firm purchases or repos before purchases on public and private bills of 1st category (""taux des interventions effectuées par la Banque de France sur appels d'offres, achats fermes ou pensions avant achats, effets publics et effets privés à court terme de 1ère catégorie""). Whenever multiple rates were available for a given period, the rate with the shortest maturity has been selected; from 20 Jan 1945 to 4 Jul 1973: the rate was the official discount rate set by the Bank of France.",4, Central bank policy rates - France - Monthly - End of period,1960-10,3.5
A,F,M,FR,"Bank of France, Bank for International Settlements","From 1 Jan 1999 onwards: the series is discontinued as France joined the euro area; from 4 Jan 1982 to 31 Dec 1998: the rate corresponds to the repo rate; from 5 Jul 1973 to 3 Jan 1982: the rate corresponds to the repo rate on call for tenders, firm purchases or repos before purchases on public and private bills of 1st category (""taux des interventions effectuées par la Banque de France sur appels d'offres, achats fermes ou pensions avant achats, effets publics et effets privés à court terme de 1ère catégorie""). Whenever multiple rates were available for a given period, the rate with the shortest maturity has been selected; from 20 Jan 1945 to 4 Jul 1973: the rate was the official discount rate set by the Bank of France.",4, Central bank policy rates - France - Monthly - End of period,1960-11,3.5
A,F,M,FR,"Bank of France, Bank for International Settlements","From 1 Jan 1999 onwards: the series is discontinued as France joined the euro area; from 4 Jan 1982 to 31 Dec 1998: the rate corresponds to the repo rate; from 5 Jul 1973 to 3 Jan 1982: the rate corresponds to the repo rate on call for tenders, firm purchases or repos before purchases on public and private bills of 1st category (""taux des interventions effectuées par la Banque de France sur appels d'offres, achats fermes ou pensions avant achats, effets publics et effets privés à court terme de 1ère catégorie""). Whenever multiple rates were available for a given period, the rate with the shortest maturity has been selected; from 20 Jan 1945 to 4 Jul 1973: the rate was the official discount rate set by the Bank of France.",4, Central bank policy rates - France - Monthly - End of period,1960-12,3.5
A,F,M,FR,"Bank of France, Bank for International Settlements","From 1 Jan 1999 onwards: the series is discontinued as France joined the euro area; from 4 Jan 1982 to 31 Dec 1998: the rate corresponds to the repo rate; from 5 Jul 1973 to 3 Jan 1982: the rate corresponds to the repo rate on call for tenders, firm purchases or repos before purchases on public and private bills of 1st category (""taux des interventions effectuées par la Banque de France sur appels d'offres, achats fermes ou pensions avant achats, effets publics et effets privés à court terme de 1ère catégorie""). Whenever multiple rates were available for a given period, the rate with the shortest maturity has been selected; from 20 Jan 1945 to 4 Jul 1973: the rate was the official discount rate set by the Bank of France.",4, Central bank policy rates - France - Monthly - End of period,1961-01,3.5
A,F,M,FR,"Bank of France, Bank for International Settlements","From 1 Jan 1999 onwards: the series is discontinued as France joined the euro area; from 4 Jan 1982 to 31 Dec 1998: the rate corresponds to the repo rate; from 5 Jul 1973 to 3 Jan 1982: the rate corresponds to the repo rate on call for tenders, firm purchases or repos before purchases on public and private bills of 1st category (""taux des interventions effectuées par la Banque de France sur appels d'offres, achats fermes ou pensions avant achats, effets publics et effets privés à court terme de 1ère catégorie""). Whenever multiple rates were available for a given period, the rate with the shortest maturity has been selected; from 20 Jan 1945 to 4 Jul 1973: the rate was the official discount rate set by the Bank of France.",4, Central bank policy rates - France - Monthly - End of period,1961-02,3.5
A,F,M,FR,"Bank of France, Bank for International Settlements","From 1 Jan 1999 onwards: the series is discontinued as France joined the euro area; from 4 Jan 1982 to 31 Dec 1998: the rate corresponds to the repo rate; from 5 Jul 1973 to 3 Jan 1982: the rate corresponds to the repo rate on call for tenders, firm purchases or repos before purchases on public and private bills of 1st category (""taux des interventions effectuées par la Banque de France sur appels d'offres, achats fermes ou pensions avant achats, effets publics et effets privés à court terme de 1ère catégorie""). Whenever multiple rates were available for a given period, the rate with the shortest maturity has been selected; from 20 Jan 1945 to 4 Jul 1973: the rate was the official discount rate set by the Bank of France.",4, Central bank policy rates - France - Monthly - End of period,1961-03,3.5
A,F,M,FR,"Bank of France, Bank for International Settlements","From 1 Jan 1999 onwards: the series is discontinued as France joined the euro area; from 4 Jan 1982 to 31 Dec 1998: the rate corresponds to the repo rate; from 5 Jul 1973 to 3 Jan 1982: the rate corresponds to the repo rate on call for tenders, firm purchases or repos before purchases on public and private bills of 1st category (""taux des interventions effectuées par la Banque de France sur appels d'offres, achats fermes ou pensions avant achats, effets publics et effets privés à court terme de 1ère catégorie""). Whenever multiple rates were available for a given period, the rate with the shortest maturity has been selected; from 20 Jan 1945 to 4 Jul 1973: the rate was the official discount rate set by the Bank of France.",4, Central bank policy rates - France - Monthly - End of period,1961-04,3.5
A,F,M,FR,"Bank of France, Bank for International Settlements","From 1 Jan 1999 onwards: the series is discontinued as France joined the euro area; from 4 Jan 1982 to 31 Dec 1998: the rate corresponds to the repo rate; from 5 Jul 1973 to 3 Jan 1982: the rate corresponds to the repo rate on call for tenders, firm purchases or repos before purchases on public and private bills of 1st category (""taux des interventions effectuées par la Banque de France sur appels d'offres, achats fermes ou pensions avant achats, effets publics et effets privés à court terme de 1ère catégorie""). Whenever multiple rates were available for a given period, the rate with the shortest maturity has been selected; from 20 Jan 1945 to 4 Jul 1973: the rate was the official discount rate set by the Bank of France.",4, Central bank policy rates - France - Monthly - End of period,1961-05,3.5
A,F,M,FR,"Bank of France, Bank for International Settlements","From 1 Jan 1999 onwards: the series is discontinued as France joined the euro area; from 4 Jan 1982 to 31 Dec 1998: the rate corresponds to the repo rate; from 5 Jul 1973 to 3 Jan 1982: the rate corresponds to the repo rate on call for tenders, firm purchases or repos before purchases on public and private bills of 1st category (""taux des interventions effectuées par la Banque de France sur appels d'offres, achats fermes ou pensions avant achats, effets publics et effets privés à court terme de 1ère catégorie""). Whenever multiple rates were available for a given period, the rate with the shortest maturity has been selected; from 20 Jan 1945 to 4 Jul 1973: the rate was the official discount rate set by the Bank of France.",4, Central bank policy rates - France - Monthly - End of period,1961-06,3.5
A,F,M,FR,"Bank of France, Bank for International Settlements","From 1 Jan 1999 onwards: the series is discontinued as France joined the euro area; from 4 Jan 1982 to 31 Dec 1998: the rate corresponds to the repo rate; from 5 Jul 1973 to 3 Jan 1982: the rate corresponds to the repo rate on call for tenders, firm purchases or repos before purchases on public and private bills of 1st category (""taux des interventions effectuées par la Banque de France sur appels d'offres, achats fermes ou pensions avant achats, effets publics et effets privés à court terme de 1ère catégorie""). Whenever multiple rates were available for a given period, the rate with the shortest maturity has been selected; from 20 Jan 1945 to 4 Jul 1973: the rate was the official discount rate set by the Bank of France.",4, Central bank policy rates - France - Monthly - End of period,1961-07,3.5
A,F,M,FR,"Bank of France, Bank for International Settlements","From 1 Jan 1999 onwards: the series is discontinued as France joined the euro area; from 4 Jan 1982 to 31 Dec 1998: the rate corresponds to the repo rate; from 5 Jul 1973 to 3 Jan 1982: the rate corresponds to the repo rate on call for tenders, firm purchases or repos before purchases on public and private bills of 1st category (""taux des interventions effectuées par la Banque de France sur appels d'offres, achats fermes ou pensions avant achats, effets publics et effets privés à court terme de 1ère catégorie""). Whenever multiple rates were available for a given period, the rate with the shortest maturity has been selected; from 20 Jan 1945 to 4 Jul 1973: the rate was the official discount rate set by the Bank of France.",4, Central bank policy rates - France - Monthly - End of period,1961-08,3.5
A,F,M,FR,"Bank of France, Bank for International Settlements","From 1 Jan 1999 onwards: the series is discontinued as France joined the euro area; from 4 Jan 1982 to 31 Dec 1998: the rate corresponds to the repo rate; from 5 Jul 1973 to 3 Jan 1982: the rate corresponds to the repo rate on call for tenders, firm purchases or repos before purchases on public and private bills of 1st category (""taux des interventions effectuées par la Banque de France sur appels d'offres, achats fermes ou pensions avant achats, effets publics et effets privés à court terme de 1ère catégorie""). Whenever multiple rates were available for a given period, the rate with the shortest maturity has been selected; from 20 Jan 1945 to 4 Jul 1973: the rate was the official discount rate set by the Bank of France.",4, Central bank policy rates - France - Monthly - End of period,1961-09,3.5
A,F,M,FR,"Bank of France, Bank for International Settlements","From 1 Jan 1999 onwards: the series is discontinued as France joined the euro area; from 4 Jan 1982 to 31 Dec 1998: the rate corresponds to the repo rate; from 5 Jul 1973 to 3 Jan 1982: the rate corresponds to the repo rate on call for tenders, firm purchases or repos before purchases on public and private bills of 1st category (""taux des interventions effectuées par la Banque de France sur appels d'offres, achats fermes ou pensions avant achats, effets publics et effets privés à court terme de 1ère catégorie""). Whenever multiple rates were available for a given period, the rate with the shortest maturity has been selected; from 20 Jan 1945 to 4 Jul 1973: the rate was the official discount rate set by the Bank of France.",4, Central bank policy rates - France - Monthly - End of period,1961-10,3.5
A,F,M,FR,"Bank of France, Bank for International Settlements","From 1 Jan 1999 onwards: the series is discontinued as France joined the euro area; from 4 Jan 1982 to 31 Dec 1998: the rate corresponds to the repo rate; from 5 Jul 1973 to 3 Jan 1982: the rate corresponds to the repo rate on call for tenders, firm purchases or repos before purchases on public and private bills of 1st category (""taux des interventions effectuées par la Banque de France sur appels d'offres, achats fermes ou pensions avant achats, effets publics et effets privés à court terme de 1ère catégorie""). Whenever multiple rates were available for a given period, the rate with the shortest maturity has been selected; from 20 Jan 1945 to 4 Jul 1973: the rate was the official discount rate set by the Bank of France.",4, Central bank policy rates - France - Monthly - End of period,1961-11,3.5
A,F,M,FR,"Bank of France, Bank for International Settlements","From 1 Jan 1999 onwards: the series is discontinued as France joined the euro area; from 4 Jan 1982 to 31 Dec 1998: the rate corresponds to the repo rate; from 5 Jul 1973 to 3 Jan 1982: the rate corresponds to the repo rate on call for tenders, firm purchases or repos before purchases on public and private bills of 1st category (""taux des interventions effectuées par la Banque de France sur appels d'offres, achats fermes ou pensions avant achats, effets publics et effets privés à court terme de 1ère catégorie""). Whenever multiple rates were available for a given period, the rate with the shortest maturity has been selected; from 20 Jan 1945 to 4 Jul 1973: the rate was the official discount rate set by the Bank of France.",4, Central bank policy rates - France - Monthly - End of period,1961-12,3.5
A,F,M,FR,"Bank of France, Bank for International Settlements","From 1 Jan 1999 onwards: the series is discontinued as France joined the euro area; from 4 Jan 1982 to 31 Dec 1998: the rate corresponds to the repo rate; from 5 Jul 1973 to 3 Jan 1982: the rate corresponds to the repo rate on call for tenders, firm purchases or repos before purchases on public and private bills of 1st category (""taux des interventions effectuées par la Banque de France sur appels d'offres, achats fermes ou pensions avant achats, effets publics et effets privés à court terme de 1ère catégorie""). Whenever multiple rates were available for a given period, the rate with the shortest maturity has been selected; from 20 Jan 1945 to 4 Jul 1973: the rate was the official discount rate set by the Bank of France.",4, Central bank policy rates - France - Monthly - End of period,1962-01,3.5
A,F,M,FR,"Bank of France, Bank for International Settlements","From 1 Jan 1999 onwards: the series is discontinued as France joined the euro area; from 4 Jan 1982 to 31 Dec 1998: the rate corresponds to the repo rate; from 5 Jul 1973 to 3 Jan 1982: the rate corresponds to the repo rate on call for tenders, firm purchases or repos before purchases on public and private bills of 1st category (""taux des interventions effectuées par la Banque de France sur appels d'offres, achats fermes ou pensions avant achats, effets publics et effets privés à court terme de 1ère catégorie""). Whenever multiple rates were available for a given period, the rate with the shortest maturity has been selected; from 20 Jan 1945 to 4 Jul 1973: the rate was the official discount rate set by the Bank of France.",4, Central bank policy rates - France - Monthly - End of period,1962-02,3.5
A,F,M,FR,"Bank of France, Bank for International Settlements","From 1 Jan 1999 onwards: the series is discontinued as France joined the euro area; from 4 Jan 1982 to 31 Dec 1998: the rate corresponds to the repo rate; from 5 Jul 1973 to 3 Jan 1982: the rate corresponds to the repo rate on call for tenders, firm purchases or repos before purchases on public and private bills of 1st category (""taux des interventions effectuées par la Banque de France sur appels d'offres, achats fermes ou pensions avant achats, effets publics et effets privés à court terme de 1ère catégorie""). Whenever multiple rates were available for a given period, the rate with the shortest maturity has been selected; from 20 Jan 1945 to 4 Jul 1973: the rate was the official discount rate set by the Bank of France.",4, Central bank policy rates - France - Monthly - End of period,1962-03,3.5
A,F,M,FR,"Bank of France, Bank for International Settlements","From 1 Jan 1999 onwards: the series is discontinued as France joined the euro area; from 4 Jan 1982 to 31 Dec 1998: the rate corresponds to the repo rate; from 5 Jul 1973 to 3 Jan 1982: the rate corresponds to the repo rate on call for tenders, firm purchases or repos before purchases on public and private bills of 1st category (""taux des interventions effectuées par la Banque de France sur appels d'offres, achats fermes ou pensions avant achats, effets publics et effets privés à court terme de 1ère catégorie""). Whenever multiple rates were available for a given period, the rate with the shortest maturity has been selected; from 20 Jan 1945 to 4 Jul 1973: the rate was the official discount rate set by the Bank of France.",4, Central bank policy rates - France - Monthly - End of period,1962-04,3.5
A,F,M,FR,"Bank of France, Bank for International Settlements","From 1 Jan 1999 onwards: the series is discontinued as France joined the euro area; from 4 Jan 1982 to 31 Dec 1998: the rate corresponds to the repo rate; from 5 Jul 1973 to 3 Jan 1982: the rate corresponds to the repo rate on call for tenders, firm purchases or repos before purchases on public and private bills of 1st category (""taux des interventions effectuées par la Banque de France sur appels d'offres, achats fermes ou pensions avant achats, effets publics et effets privés à court terme de 1ère catégorie""). Whenever multiple rates were available for a given period, the rate with the shortest maturity has been selected; from 20 Jan 1945 to 4 Jul 1973: the rate was the official discount rate set by the Bank of France.",4, Central bank policy rates - France - Monthly - End of period,1962-05,3.5
A,F,M,FR,"Bank of France, Bank for International Settlements","From 1 Jan 1999 onwards: the series is discontinued as France joined the euro area; from 4 Jan 1982 to 31 Dec 1998: the rate corresponds to the repo rate; from 5 Jul 1973 to 3 Jan 1982: the rate corresponds to the repo rate on call for tenders, firm purchases or repos before purchases on public and private bills of 1st category (""taux des interventions effectuées par la Banque de France sur appels d'offres, achats fermes ou pensions avant achats, effets publics et effets privés à court terme de 1ère catégorie""). Whenever multiple rates were available for a given period, the rate with the shortest maturity has been selected; from 20 Jan 1945 to 4 Jul 1973: the rate was the official discount rate set by the Bank of France.",4, Central bank policy rates - France - Monthly - End of period,1962-06,3.5
A,F,M,FR,"Bank of France, Bank for International Settlements","From 1 Jan 1999 onwards: the series is discontinued as France joined the euro area; from 4 Jan 1982 to 31 Dec 1998: the rate corresponds to the repo rate; from 5 Jul 1973 to 3 Jan 1982: the rate corresponds to the repo rate on call for tenders, firm purchases or repos before purchases on public and private bills of 1st category (""taux des interventions effectuées par la Banque de France sur appels d'offres, achats fermes ou pensions avant achats, effets publics et effets privés à court terme de 1ère catégorie""). Whenever multiple rates were available for a given period, the rate with the shortest maturity has been selected; from 20 Jan 1945 to 4 Jul 1973: the rate was the official discount rate set by the Bank of France.",4, Central bank policy rates - France - Monthly - End of period,1962-07,3.5
A,F,M,FR,"Bank of France, Bank for International Settlements","From 1 Jan 1999 onwards: the series is discontinued as France joined the euro area; from 4 Jan 1982 to 31 Dec 1998: the rate corresponds to the repo rate; from 5 Jul 1973 to 3 Jan 1982: the rate corresponds to the repo rate on call for tenders, firm purchases or repos before purchases on public and private bills of 1st category (""taux des interventions effectuées par la Banque de France sur appels d'offres, achats fermes ou pensions avant achats, effets publics et effets privés à court terme de 1ère catégorie""). Whenever multiple rates were available for a given period, the rate with the shortest maturity has been selected; from 20 Jan 1945 to 4 Jul 1973: the rate was the official discount rate set by the Bank of France.",4, Central bank policy rates - France - Monthly - End of period,1962-08,3.5
A,F,M,FR,"Bank of France, Bank for International Settlements","From 1 Jan 1999 onwards: the series is discontinued as France joined the euro area; from 4 Jan 1982 to 31 Dec 1998: the rate corresponds to the repo rate; from 5 Jul 1973 to 3 Jan 1982: the rate corresponds to the repo rate on call for tenders, firm purchases or repos before purchases on public and private bills of 1st category (""taux des interventions effectuées par la Banque de France sur appels d'offres, achats fermes ou pensions avant achats, effets publics et effets privés à court terme de 1ère catégorie""). Whenever multiple rates were available for a given period, the rate with the shortest maturity has been selected; from 20 Jan 1945 to 4 Jul 1973: the rate was the official discount rate set by the Bank of France.",4, Central bank policy rates - France - Monthly - End of period,1962-09,3.5
A,F,M,FR,"Bank of France, Bank for International Settlements","From 1 Jan 1999 onwards: the series is discontinued as France joined the euro area; from 4 Jan 1982 to 31 Dec 1998: the rate corresponds to the repo rate; from 5 Jul 1973 to 3 Jan 1982: the rate corresponds to the repo rate on call for tenders, firm purchases or repos before purchases on public and private bills of 1st category (""taux des interventions effectuées par la Banque de France sur appels d'offres, achats fermes ou pensions avant achats, effets publics et effets privés à court terme de 1ère catégorie""). Whenever multiple rates were available for a given period, the rate with the shortest maturity has been selected; from 20 Jan 1945 to 4 Jul 1973: the rate was the official discount rate set by the Bank of France.",4, Central bank policy rates - France - Monthly - End of period,1962-10,3.5
A,F,M,FR,"Bank of France, Bank for International Settlements","From 1 Jan 1999 onwards: the series is discontinued as France joined the euro area; from 4 Jan 1982 to 31 Dec 1998: the rate corresponds to the repo rate; from 5 Jul 1973 to 3 Jan 1982: the rate corresponds to the repo rate on call for tenders, firm purchases or repos before purchases on public and private bills of 1st category (""taux des interventions effectuées par la Banque de France sur appels d'offres, achats fermes ou pensions avant achats, effets publics et effets privés à court terme de 1ère catégorie""). Whenever multiple rates were available for a given period, the rate with the shortest maturity has been selected; from 20 Jan 1945 to 4 Jul 1973: the rate was the official discount rate set by the Bank of France.",4, Central bank policy rates - France - Monthly - End of period,1962-11,3.5
A,F,M,FR,"Bank of France, Bank for International Settlements","From 1 Jan 1999 onwards: the series is discontinued as France joined the euro area; from 4 Jan 1982 to 31 Dec 1998: the rate corresponds to the repo rate; from 5 Jul 1973 to 3 Jan 1982: the rate corresponds to the repo rate on call for tenders, firm purchases or repos before purchases on public and private bills of 1st category (""taux des interventions effectuées par la Banque de France sur appels d'offres, achats fermes ou pensions avant achats, effets publics et effets privés à court terme de 1ère catégorie""). Whenever multiple rates were available for a given period, the rate with the shortest maturity has been selected; from 20 Jan 1945 to 4 Jul 1973: the rate was the official discount rate set by the Bank of France.",4, Central bank policy rates - France - Monthly - End of period,1962-12,3.5
A,F,M,FR,"Bank of France, Bank for International Settlements","From 1 Jan 1999 onwards: the series is discontinued as France joined the euro area; from 4 Jan 1982 to 31 Dec 1998: the rate corresponds to the repo rate; from 5 Jul 1973 to 3 Jan 1982: the rate corresponds to the repo rate on call for tenders, firm purchases or repos before purchases on public and private bills of 1st category (""taux des interventions effectuées par la Banque de France sur appels d'offres, achats fermes ou pensions avant achats, effets publics et effets privés à court terme de 1ère catégorie""). Whenever multiple rates were available for a given period, the rate with the shortest maturity has been selected; from 20 Jan 1945 to 4 Jul 1973: the rate was the official discount rate set by the Bank of France.",4, Central bank policy rates - France - Monthly - End of period,1963-01,3.5
A,F,M,FR,"Bank of France, Bank for International Settlements","From 1 Jan 1999 onwards: the series is discontinued as France joined the euro area; from 4 Jan 1982 to 31 Dec 1998: the rate corresponds to the repo rate; from 5 Jul 1973 to 3 Jan 1982: the rate corresponds to the repo rate on call for tenders, firm purchases or repos before purchases on public and private bills of 1st category (""taux des interventions effectuées par la Banque de France sur appels d'offres, achats fermes ou pensions avant achats, effets publics et effets privés à court terme de 1ère catégorie""). Whenever multiple rates were available for a given period, the rate with the shortest maturity has been selected; from 20 Jan 1945 to 4 Jul 1973: the rate was the official discount rate set by the Bank of France.",4, Central bank policy rates - France - Monthly - End of period,1963-02,3.5
A,F,M,FR,"Bank of France, Bank for International Settlements","From 1 Jan 1999 onwards: the series is discontinued as France joined the euro area; from 4 Jan 1982 to 31 Dec 1998: the rate corresponds to the repo rate; from 5 Jul 1973 to 3 Jan 1982: the rate corresponds to the repo rate on call for tenders, firm purchases or repos before purchases on public and private bills of 1st category (""taux des interventions effectuées par la Banque de France sur appels d'offres, achats fermes ou pensions avant achats, effets publics et effets privés à court terme de 1ère catégorie""). Whenever multiple rates were available for a given period, the rate with the shortest maturity has been selected; from 20 Jan 1945 to 4 Jul 1973: the rate was the official discount rate set by the Bank of France.",4, Central bank policy rates - France - Monthly - End of period,1963-03,3.5
A,F,M,FR,"Bank of France, Bank for International Settlements","From 1 Jan 1999 onwards: the series is discontinued as France joined the euro area; from 4 Jan 1982 to 31 Dec 1998: the rate corresponds to the repo rate; from 5 Jul 1973 to 3 Jan 1982: the rate corresponds to the repo rate on call for tenders, firm purchases or repos before purchases on public and private bills of 1st category (""taux des interventions effectuées par la Banque de France sur appels d'offres, achats fermes ou pensions avant achats, effets publics et effets privés à court terme de 1ère catégorie""). Whenever multiple rates were available for a given period, the rate with the shortest maturity has been selected; from 20 Jan 1945 to 4 Jul 1973: the rate was the official discount rate set by the Bank of France.",4, Central bank policy rates - France - Monthly - End of period,1963-04,3.5
A,F,M,FR,"Bank of France, Bank for International Settlements","From 1 Jan 1999 onwards: the series is discontinued as France joined the euro area; from 4 Jan 1982 to 31 Dec 1998: the rate corresponds to the repo rate; from 5 Jul 1973 to 3 Jan 1982: the rate corresponds to the repo rate on call for tenders, firm purchases or repos before purchases on public and private bills of 1st category (""taux des interventions effectuées par la Banque de France sur appels d'offres, achats fermes ou pensions avant achats, effets publics et effets privés à court terme de 1ère catégorie""). Whenever multiple rates were available for a given period, the rate with the shortest maturity has been selected; from 20 Jan 1945 to 4 Jul 1973: the rate was the official discount rate set by the Bank of France.",4, Central bank policy rates - France - Monthly - End of period,1963-05,3.5
A,F,M,FR,"Bank of France, Bank for International Settlements","From 1 Jan 1999 onwards: the series is discontinued as France joined the euro area; from 4 Jan 1982 to 31 Dec 1998: the rate corresponds to the repo rate; from 5 Jul 1973 to 3 Jan 1982: the rate corresponds to the repo rate on call for tenders, firm purchases or repos before purchases on public and private bills of 1st category (""taux des interventions effectuées par la Banque de France sur appels d'offres, achats fermes ou pensions avant achats, effets publics et effets privés à court terme de 1ère catégorie""). Whenever multiple rates were available for a given period, the rate with the shortest maturity has been selected; from 20 Jan 1945 to 4 Jul 1973: the rate was the official discount rate set by the Bank of France.",4, Central bank policy rates - France - Monthly - End of period,1963-06,3.5
A,F,M,FR,"Bank of France, Bank for International Settlements","From 1 Jan 1999 onwards: the series is discontinued as France joined the euro area; from 4 Jan 1982 to 31 Dec 1998: the rate corresponds to the repo rate; from 5 Jul 1973 to 3 Jan 1982: the rate corresponds to the repo rate on call for tenders, firm purchases or repos before purchases on public and private bills of 1st category (""taux des interventions effectuées par la Banque de France sur appels d'offres, achats fermes ou pensions avant achats, effets publics et effets privés à court terme de 1ère catégorie""). Whenever multiple rates were available for a given period, the rate with the shortest maturity has been selected; from 20 Jan 1945 to 4 Jul 1973: the rate was the official discount rate set by the Bank of France.",4, Central bank policy rates - France - Monthly - End of period,1963-07,3.5
A,F,M,FR,"Bank of France, Bank for International Settlements","From 1 Jan 1999 onwards: the series is discontinued as France joined the euro area; from 4 Jan 1982 to 31 Dec 1998: the rate corresponds to the repo rate; from 5 Jul 1973 to 3 Jan 1982: the rate corresponds to the repo rate on call for tenders, firm purchases or repos before purchases on public and private bills of 1st category (""taux des interventions effectuées par la Banque de France sur appels d'offres, achats fermes ou pensions avant achats, effets publics et effets privés à court terme de 1ère catégorie""). Whenever multiple rates were available for a given period, the rate with the shortest maturity has been selected; from 20 Jan 1945 to 4 Jul 1973: the rate was the official discount rate set by the Bank of France.",4, Central bank policy rates - France - Monthly - End of period,1963-08,3.5
A,F,M,FR,"Bank of France, Bank for International Settlements","From 1 Jan 1999 onwards: the series is discontinued as France joined the euro area; from 4 Jan 1982 to 31 Dec 1998: the rate corresponds to the repo rate; from 5 Jul 1973 to 3 Jan 1982: the rate corresponds to the repo rate on call for tenders, firm purchases or repos before purchases on public and private bills of 1st category (""taux des interventions effectuées par la Banque de France sur appels d'offres, achats fermes ou pensions avant achats, effets publics et effets privés à court terme de 1ère catégorie""). Whenever multiple rates were available for a given period, the rate with the shortest maturity has been selected; from 20 Jan 1945 to 4 Jul 1973: the rate was the official discount rate set by the Bank of France.",4, Central bank policy rates - France - Monthly - End of period,1963-09,3.5
A,F,M,FR,"Bank of France, Bank for International Settlements","From 1 Jan 1999 onwards: the series is discontinued as France joined the euro area; from 4 Jan 1982 to 31 Dec 1998: the rate corresponds to the repo rate; from 5 Jul 1973 to 3 Jan 1982: the rate corresponds to the repo rate on call for tenders, firm purchases or repos before purchases on public and private bills of 1st category (""taux des interventions effectuées par la Banque de France sur appels d'offres, achats fermes ou pensions avant achats, effets publics et effets privés à court terme de 1ère catégorie""). Whenever multiple rates were available for a given period, the rate with the shortest maturity has been selected; from 20 Jan 1945 to 4 Jul 1973: the rate was the official discount rate set by the Bank of France.",4, Central bank policy rates - France - Monthly - End of period,1963-10,3.5
A,F,M,FR,"Bank of France, Bank for International Settlements","From 1 Jan 1999 onwards: the series is discontinued as France joined the euro area; from 4 Jan 1982 to 31 Dec 1998: the rate corresponds to the repo rate; from 5 Jul 1973 to 3 Jan 1982: the rate corresponds to the repo rate on call for tenders, firm purchases or repos before purchases on public and private bills of 1st category (""taux des interventions effectuées par la Banque de France sur appels d'offres, achats fermes ou pensions avant achats, effets publics et effets privés à court terme de 1ère catégorie""). Whenever multiple rates were available for a given period, the rate with the shortest maturity has been selected; from 20 Jan 1945 to 4 Jul 1973: the rate was the official discount rate set by the Bank of France.",4, Central bank policy rates - France - Monthly - End of period,1963-11,4.0
A,F,M,FR,"Bank of France, Bank for International Settlements","From 1 Jan 1999 onwards: the series is discontinued as France joined the euro area; from 4 Jan 1982 to 31 Dec 1998: the rate corresponds to the repo rate; from 5 Jul 1973 to 3 Jan 1982: the rate corresponds to the repo rate on call for tenders, firm purchases or repos before purchases on public and private bills of 1st category (""taux des interventions effectuées par la Banque de France sur appels d'offres, achats fermes ou pensions avant achats, effets publics et effets privés à court terme de 1ère catégorie""). Whenever multiple rates were available for a given period, the rate with the shortest maturity has been selected; from 20 Jan 1945 to 4 Jul 1973: the rate was the official discount rate set by the Bank of France.",4, Central bank policy rates - France - Monthly - End of period,1963-12,4.0
A,F,M,FR,"Bank of France, Bank for International Settlements","From 1 Jan 1999 onwards: the series is discontinued as France joined the euro area; from 4 Jan 1982 to 31 Dec 1998: the rate corresponds to the repo rate; from 5 Jul 1973 to 3 Jan 1982: the rate corresponds to the repo rate on call for tenders, firm purchases or repos before purchases on public and private bills of 1st category (""taux des interventions effectuées par la Banque de France sur appels d'offres, achats fermes ou pensions avant achats, effets publics et effets privés à court terme de 1ère catégorie""). Whenever multiple rates were available for a given period, the rate with the shortest maturity has been selected; from 20 Jan 1945 to 4 Jul 1973: the rate was the official discount rate set by the Bank of France.",4, Central bank policy rates - France - Monthly - End of period,1964-01,4.0
