,TIME_PERIOD,FREQUENCY,INDICATOR,value,missing,anomaly
703,1980-06-28,W,continued_claims_insured_unemployment,3912000.0,False,False
704,1980-07-05,W,continued_claims_insured_unemployment,3823000.0,False,False
705,1980-07-12,W,continued_claims_insured_unemployment,3836000.0,False,False
706,1980-07-19,W,continued_claims_insured_unemployment,3872000.0,False,False
707,1980-07-26,W,continued_claims_insured_unemployment,3851000.0,False,False
708,1980-08-02,W,continued_claims_insured_unemployment,3789000.0,False,False
709,1980-08-09,W,continued_claims_insured_unemployment,3862000.0,False,False
710,1980-08-16,W,continued_claims_insured_unemployment,3813000.0,False,False
711,1980-08-23,W,continued_claims_insured_unemployment,3754000.0,False,False
712,1980-08-30,W,continued_claims_insured_unemployment,3808000.0,False,False
713,1980-09-06,W,continued_claims_insured_unemployment,3698000.0,False,False
714,1980-09-13,W,continued_claims_insured_unemployment,3699000.0,False,False
715,1980-09-20,W,continued_claims_insured_unemployment,3698000.0,False,False
716,1980-09-27,W,continued_claims_insured_unemployment,3679000.0,False,False
717,1980-10-04,W,continued_claims_insured_unemployment,3672000.0,False,False
718,1980-10-11,W,continued_claims_insured_unemployment,3549000.0,False,False
719,1980-10-18,W,continued_claims_insured_unemployment,3477000.0,False,False
720,1980-10-25,W,continued_claims_insured_unemployment,3527000.0,False,False
721,1980-11-01,W,continued_claims_insured_unemployment,3391000.0,False,False
722,1980-11-08,W,continued_claims_insured_unemployment,3380000.0,False,False
723,1980-11-15,W,continued_claims_insured_unemployment,3260000.0,False,False
724,1980-11-22,W,continued_claims_insured_unemployment,3303000.0,False,False
725,1980-11-29,W,continued_claims_insured_unemployment,3169000.0,False,False
726,1980-12-06,W,continued_claims_insured_unemployment,3185000.0,False,False
727,1980-12-13,W,continued_claims_insured_unemployment,3125000.0,False,False
728,1980-12-20,W,continued_claims_insured_unemployment,3056000.0,False,False
729,1980-12-27,W,continued_claims_insured_unemployment,3136000.0,False,False
730,1981-01-03,W,continued_claims_insured_unemployment,3123000.0,False,False
731,1981-01-10,W,continued_claims_insured_unemployment,3082000.0,False,False
732,1981-01-17,W,continued_claims_insured_unemployment,3023000.0,False,False
733,1981-01-24,W,continued_claims_insured_unemployment,2988000.0,False,False
734,1981-01-31,W,continued_claims_insured_unemployment,2975000.0,False,False
735,1981-02-07,W,continued_claims_insured_unemployment,2945000.0,False,False
736,1981-02-14,W,continued_claims_insured_unemployment,3043000.0,False,False
737,1981-02-21,W,continued_claims_insured_unemployment,3023000.0,False,False
738,1981-02-28,W,continued_claims_insured_unemployment,2901000.0,False,False
739,1981-03-07,W,continued_claims_insured_unemployment,2931000.0,False,False
740,1981-03-14,W,continued_claims_insured_unemployment,2905000.0,False,False
741,1981-03-21,W,continued_claims_insured_unemployment,2885000.0,False,False
742,1981-03-28,W,continued_claims_insured_unemployment,2876000.0,False,False
743,1981-04-04,W,continued_claims_insured_unemployment,2875000.0,False,False
744,1981-04-11,W,continued_claims_insured_unemployment,2800000.0,False,False
745,1981-04-18,W,continued_claims_insured_unemployment,2860000.0,False,False
746,1981-04-25,W,continued_claims_insured_unemployment,2893000.0,False,False
747,1981-05-02,W,continued_claims_insured_unemployment,2944000.0,False,False
748,1981-05-09,W,continued_claims_insured_unemployment,2887000.0,False,False
749,1981-05-16,W,continued_claims_insured_unemployment,2865000.0,False,False
750,1981-05-23,W,continued_claims_insured_unemployment,2862000.0,False,False
751,1981-05-30,W,continued_claims_insured_unemployment,2962000.0,False,False
752,1981-06-06,W,continued_claims_insured_unemployment,2877000.0,False,False
753,1981-06-13,W,continued_claims_insured_unemployment,2867000.0,False,False
754,1981-06-20,W,continued_claims_insured_unemployment,2886000.0,False,False
755,1981-06-27,W,continued_claims_insured_unemployment,2983000.0,False,False
756,1981-07-04,W,continued_claims_insured_unemployment,2886000.0,False,False
757,1981-07-11,W,continued_claims_insured_unemployment,2845000.0,False,False
758,1981-07-18,W,continued_claims_insured_unemployment,2902000.0,False,False
759,1981-07-25,W,continued_claims_insured_unemployment,2899000.0,False,False
760,1981-08-01,W,continued_claims_insured_unemployment,2867000.0,False,False
761,1981-08-08,W,continued_claims_insured_unemployment,2998000.0,False,False
762,1981-08-15,W,continued_claims_insured_unemployment,2966000.0,False,False
763,1981-08-22,W,continued_claims_insured_unemployment,2957000.0,False,False
764,1981-08-29,W,continued_claims_insured_unemployment,2954000.0,False,False
765,1981-09-05,W,continued_claims_insured_unemployment,2914000.0,False,False
766,1981-09-12,W,continued_claims_insured_unemployment,3051000.0,False,False
767,1981-09-19,W,continued_claims_insured_unemployment,3014000.0,False,False
768,1981-09-26,W,continued_claims_insured_unemployment,3073000.0,False,False
769,1981-10-03,W,continued_claims_insured_unemployment,3069000.0,False,False
770,1981-10-10,W,continued_claims_insured_unemployment,3098000.0,False,False
771,1981-10-17,W,continued_claims_insured_unemployment,3104000.0,False,False
772,1981-10-24,W,continued_claims_insured_unemployment,3181000.0,False,False
773,1981-10-31,W,continued_claims_insured_unemployment,3183000.0,False,False
774,1981-11-07,W,continued_claims_insured_unemployment,3282000.0,False,False
775,1981-11-14,W,continued_claims_insured_unemployment,3291000.0,False,False
776,1981-11-21,W,continued_claims_insured_unemployment,3416000.0,False,False
777,1981-11-28,W,continued_claims_insured_unemployment,3360000.0,False,False
778,1981-12-05,W,continued_claims_insured_unemployment,3517000.0,False,False
779,1981-12-12,W,continued_claims_insured_unemployment,3397000.0,False,False
780,1981-12-19,W,continued_claims_insured_unemployment,3551000.0,False,False
781,1981-12-26,W,continued_claims_insured_unemployment,3636000.0,False,False
782,1982-01-02,W,continued_claims_insured_unemployment,3523000.0,False,False
783,1982-01-09,W,continued_claims_insured_unemployment,3398000.0,False,False
784,1982-01-16,W,continued_claims_insured_unemployment,3624000.0,False,False
785,1982-01-23,W,continued_claims_insured_unemployment,3602000.0,False,False
786,1982-01-30,W,continued_claims_insured_unemployment,3521000.0,False,False
787,1982-02-06,W,continued_claims_insured_unemployment,3617000.0,False,False
788,1982-02-13,W,continued_claims_insured_unemployment,3490000.0,False,False
789,1982-02-20,W,continued_claims_insured_unemployment,3562000.0,False,False
790,1982-02-27,W,continued_claims_insured_unemployment,3553000.0,False,False
791,1982-03-06,W,continued_claims_insured_unemployment,3619000.0,False,False
792,1982-03-13,W,continued_claims_insured_unemployment,3605000.0,False,False
793,1982-03-20,W,continued_claims_insured_unemployment,3684000.0,False,False
794,1982-03-27,W,continued_claims_insured_unemployment,3714000.0,False,False
795,1982-04-03,W,continued_claims_insured_unemployment,3720000.0,False,False
796,1982-04-10,W,continued_claims_insured_unemployment,3841000.0,False,False
797,1982-04-17,W,continued_claims_insured_unemployment,3967000.0,False,False
798,1982-04-24,W,continued_claims_insured_unemployment,3930000.0,False,False
799,1982-05-01,W,continued_claims_insured_unemployment,3960000.0,False,False
800,1982-05-08,W,continued_claims_insured_unemployment,3972000.0,False,False
801,1982-05-15,W,continued_claims_insured_unemployment,3968000.0,False,False
802,1982-05-22,W,continued_claims_insured_unemployment,4103000.0,False,False
803,1982-05-29,W,continued_claims_insured_unemployment,3956000.0,False,False
804,1982-06-05,W,continued_claims_insured_unemployment,4094000.0,False,False
805,1982-06-12,W,continued_claims_insured_unemployment,4121000.0,False,False
806,1982-06-19,W,continued_claims_insured_unemployment,4105000.0,False,False
807,1982-06-26,W,continued_claims_insured_unemployment,4057000.0,False,False
808,1982-07-03,W,continued_claims_insured_unemployment,4139000.0,False,False
809,1982-07-10,W,continued_claims_insured_unemployment,4025000.0,False,False
810,1982-07-17,W,continued_claims_insured_unemployment,4148000.0,False,False
811,1982-07-24,W,continued_claims_insured_unemployment,4155000.0,False,False
812,1982-07-31,W,continued_claims_insured_unemployment,4040000.0,False,False
813,1982-08-07,W,continued_claims_insured_unemployment,4191000.0,False,False
814,1982-08-14,W,continued_claims_insured_unemployment,4234000.0,False,False
815,1982-08-21,W,continued_claims_insured_unemployment,4300000.0,False,False
816,1982-08-28,W,continued_claims_insured_unemployment,4316000.0,False,False
817,1982-09-04,W,continued_claims_insured_unemployment,4356000.0,False,False
818,1982-09-11,W,continued_claims_insured_unemployment,4445000.0,False,False
819,1982-09-18,W,continued_claims_insured_unemployment,4468000.0,False,False
820,1982-09-25,W,continued_claims_insured_unemployment,4542000.0,False,False
821,1982-10-02,W,continued_claims_insured_unemployment,4629000.0,False,False
822,1982-10-09,W,continued_claims_insured_unemployment,4689000.0,False,False
823,1982-10-16,W,continued_claims_insured_unemployment,4599000.0,False,False
824,1982-10-23,W,continued_claims_insured_unemployment,4686000.0,False,False
825,1982-10-30,W,continued_claims_insured_unemployment,4595000.0,False,False
826,1982-11-06,W,continued_claims_insured_unemployment,4713000.0,False,False
827,1982-11-13,W,continued_claims_insured_unemployment,4554000.0,False,False
828,1982-11-20,W,continued_claims_insured_unemployment,4695000.0,False,False
829,1982-11-27,W,continued_claims_insured_unemployment,4442000.0,False,False
830,1982-12-04,W,continued_claims_insured_unemployment,4509000.0,False,False
831,1982-12-11,W,continued_claims_insured_unemployment,4339000.0,False,False
832,1982-12-18,W,continued_claims_insured_unemployment,4371000.0,False,False
833,1982-12-25,W,continued_claims_insured_unemployment,4381000.0,False,False
834,1983-01-01,W,continued_claims_insured_unemployment,4010000.0,False,False
835,1983-01-08,W,continued_claims_insured_unemployment,3885000.0,False,False
836,1983-01-15,W,continued_claims_insured_unemployment,3950000.0,False,False
837,1983-01-22,W,continued_claims_insured_unemployment,3860000.0,False,False
838,1983-01-29,W,continued_claims_insured_unemployment,3890000.0,False,False
839,1983-02-05,W,continued_claims_insured_unemployment,3877000.0,False,False
840,1983-02-12,W,continued_claims_insured_unemployment,3865000.0,False,False
841,1983-02-19,W,continued_claims_insured_unemployment,3819000.0,False,False
842,1983-02-26,W,continued_claims_insured_unemployment,3876000.0,False,False
843,1983-03-05,W,continued_claims_insured_unemployment,3797000.0,False,False
844,1983-03-12,W,continued_claims_insured_unemployment,3787000.0,False,False
845,1983-03-19,W,continued_claims_insured_unemployment,3752000.0,False,False
846,1983-03-26,W,continued_claims_insured_unemployment,3734000.0,False,False
847,1983-04-02,W,continued_claims_insured_unemployment,3759000.0,False,False
848,1983-04-09,W,continued_claims_insured_unemployment,3814000.0,False,False
849,1983-04-16,W,continued_claims_insured_unemployment,3744000.0,False,False
850,1983-04-23,W,continued_claims_insured_unemployment,3762000.0,False,False
851,1983-04-30,W,continued_claims_insured_unemployment,3722000.0,False,False
852,1983-05-07,W,continued_claims_insured_unemployment,3714000.0,False,False
853,1983-05-14,W,continued_claims_insured_unemployment,3625000.0,False,False
854,1983-05-21,W,continued_claims_insured_unemployment,3701000.0,False,False
855,1983-05-28,W,continued_claims_insured_unemployment,3457000.0,False,False
856,1983-06-04,W,continued_claims_insured_unemployment,3548000.0,False,False
857,1983-06-11,W,continued_claims_insured_unemployment,3453000.0,False,False
858,1983-06-18,W,continued_claims_insured_unemployment,3452000.0,False,False
859,1983-06-25,W,continued_claims_insured_unemployment,3369000.0,False,False
860,1983-07-02,W,continued_claims_insured_unemployment,3239000.0,False,False
861,1983-07-09,W,continued_claims_insured_unemployment,3226000.0,False,False
862,1983-07-16,W,continued_claims_insured_unemployment,3216000.0,False,False
863,1983-07-23,W,continued_claims_insured_unemployment,3155000.0,False,False
864,1983-07-30,W,continued_claims_insured_unemployment,3112000.0,False,False
865,1983-08-06,W,continued_claims_insured_unemployment,3106000.0,False,False
866,1983-08-13,W,continued_claims_insured_unemployment,3107000.0,False,False
867,1983-08-20,W,continued_claims_insured_unemployment,3131000.0,False,False
868,1983-08-27,W,continued_claims_insured_unemployment,3079000.0,False,False
869,1983-09-03,W,continued_claims_insured_unemployment,3055000.0,False,False
870,1983-09-10,W,continued_claims_insured_unemployment,3007000.0,False,False
871,1983-09-17,W,continued_claims_insured_unemployment,2993000.0,False,False
872,1983-09-24,W,continued_claims_insured_unemployment,2973000.0,False,False
873,1983-10-01,W,continued_claims_insured_unemployment,2926000.0,False,False
874,1983-10-08,W,continued_claims_insured_unemployment,2929000.0,False,False
875,1983-10-15,W,continued_claims_insured_unemployment,2913000.0,False,False
876,1983-10-22,W,continued_claims_insured_unemployment,2886000.0,False,False
877,1983-10-29,W,continued_claims_insured_unemployment,2860000.0,False,False
878,1983-11-05,W,continued_claims_insured_unemployment,2750000.0,False,False
879,1983-11-12,W,continued_claims_insured_unemployment,2789000.0,False,False
880,1983-11-19,W,continued_claims_insured_unemployment,2879000.0,False,False
881,1983-11-26,W,continued_claims_insured_unemployment,2733000.0,False,False
882,1983-12-03,W,continued_claims_insured_unemployment,2737000.0,False,False
883,1983-12-10,W,continued_claims_insured_unemployment,2666000.0,False,False
884,1983-12-17,W,continued_claims_insured_unemployment,2796000.0,False,False
885,1983-12-24,W,continued_claims_insured_unemployment,2718000.0,False,False
886,1983-12-31,W,continued_claims_insured_unemployment,2644000.0,False,False
887,1984-01-07,W,continued_claims_insured_unemployment,2588000.0,False,False
888,1984-01-14,W,continued_claims_insured_unemployment,2522000.0,False,False
889,1984-01-21,W,continued_claims_insured_unemployment,2531000.0,False,False
890,1984-01-28,W,continued_claims_insured_unemployment,2556000.0,False,False
891,1984-02-04,W,continued_claims_insured_unemployment,2531000.0,False,False
892,1984-02-11,W,continued_claims_insured_unemployment,2453000.0,False,False
893,1984-02-18,W,continued_claims_insured_unemployment,2425000.0,False,False
894,1984-02-25,W,continued_claims_insured_unemployment,2469000.0,False,False
895,1984-03-03,W,continued_claims_insured_unemployment,2441000.0,False,False
896,1984-03-10,W,continued_claims_insured_unemployment,2431000.0,False,False
897,1984-03-17,W,continued_claims_insured_unemployment,2426000.0,False,False
898,1984-03-24,W,continued_claims_insured_unemployment,2412000.0,False,False
899,1984-03-31,W,continued_claims_insured_unemployment,2412000.0,False,False
900,1984-04-07,W,continued_claims_insured_unemployment,2425000.0,False,False
901,1984-04-14,W,continued_claims_insured_unemployment,2396000.0,False,False
902,1984-04-21,W,continued_claims_insured_unemployment,2433000.0,False,False
903,1984-04-28,W,continued_claims_insured_unemployment,2435000.0,False,False
904,1984-05-05,W,continued_claims_insured_unemployment,2430000.0,False,False
905,1984-05-12,W,continued_claims_insured_unemployment,2386000.0,False,False
906,1984-05-19,W,continued_claims_insured_unemployment,2401000.0,False,False
907,1984-05-26,W,continued_claims_insured_unemployment,2323000.0,False,False
908,1984-06-02,W,continued_claims_insured_unemployment,2379000.0,False,False
909,1984-06-09,W,continued_claims_insured_unemployment,2391000.0,False,False
910,1984-06-16,W,continued_claims_insured_unemployment,2364000.0,False,False
911,1984-06-23,W,continued_claims_insured_unemployment,2339000.0,False,False
912,1984-06-30,W,continued_claims_insured_unemployment,2329000.0,False,False
913,1984-07-07,W,continued_claims_insured_unemployment,2375000.0,False,False
914,1984-07-14,W,continued_claims_insured_unemployment,2371000.0,False,False
915,1984-07-21,W,continued_claims_insured_unemployment,2337000.0,False,False
916,1984-07-28,W,continued_claims_insured_unemployment,2329000.0,False,False
917,1984-08-04,W,continued_claims_insured_unemployment,2332000.0,False,False
918,1984-08-11,W,continued_claims_insured_unemployment,2390000.0,False,False
919,1984-08-18,W,continued_claims_insured_unemployment,2416000.0,False,False
920,1984-08-25,W,continued_claims_insured_unemployment,2405000.0,False,False
921,1984-09-01,W,continued_claims_insured_unemployment,2410000.0,False,False
922,1984-09-08,W,continued_claims_insured_unemployment,2435000.0,False,False
923,1984-09-15,W,continued_claims_insured_unemployment,2434000.0,False,False
924,1984-09-22,W,continued_claims_insured_unemployment,2421000.0,False,False
925,1984-09-29,W,continued_claims_insured_unemployment,2474000.0,False,False
926,1984-10-06,W,continued_claims_insured_unemployment,2455000.0,False,False
927,1984-10-13,W,continued_claims_insured_unemployment,2538000.0,False,False
928,1984-10-20,W,continued_claims_insured_unemployment,2529000.0,False,False
929,1984-10-27,W,continued_claims_insured_unemployment,2574000.0,False,False
930,1984-11-03,W,continued_claims_insured_unemployment,2578000.0,False,False
931,1984-11-10,W,continued_claims_insured_unemployment,2545000.0,False,False
932,1984-11-17,W,continued_claims_insured_unemployment,2645000.0,False,False
933,1984-11-24,W,continued_claims_insured_unemployment,2569000.0,False,False
934,1984-12-01,W,continued_claims_insured_unemployment,2529000.0,False,False
935,1984-12-08,W,continued_claims_insured_unemployment,2589000.0,False,False
936,1984-12-15,W,continued_claims_insured_unemployment,2594000.0,False,False
937,1984-12-22,W,continued_claims_insured_unemployment,2487000.0,False,False
938,1984-12-29,W,continued_claims_insured_unemployment,2536000.0,False,False
939,1985-01-05,W,continued_claims_insured_unemployment,2593000.0,False,False
940,1985-01-12,W,continued_claims_insured_unemployment,2543000.0,False,False
941,1985-01-19,W,continued_claims_insured_unemployment,2472000.0,False,False
942,1985-01-26,W,continued_claims_insured_unemployment,2601000.0,False,False
943,1985-02-02,W,continued_claims_insured_unemployment,2632000.0,False,False
944,1985-02-09,W,continued_claims_insured_unemployment,2608000.0,False,False
945,1985-02-16,W,continued_claims_insured_unemployment,2613000.0,False,False
946,1985-02-23,W,continued_claims_insured_unemployment,2641000.0,False,False
947,1985-03-02,W,continued_claims_insured_unemployment,2571000.0,False,False
948,1985-03-09,W,continued_claims_insured_unemployment,2591000.0,False,False
949,1985-03-16,W,continued_claims_insured_unemployment,2578000.0,False,False
950,1985-03-23,W,continued_claims_insured_unemployment,2556000.0,False,False
951,1985-03-30,W,continued_claims_insured_unemployment,2526000.0,False,False
952,1985-04-06,W,continued_claims_insured_unemployment,2569000.0,False,False
953,1985-04-13,W,continued_claims_insured_unemployment,2600000.0,False,False
954,1985-04-20,W,continued_claims_insured_unemployment,2584000.0,False,False
955,1985-04-27,W,continued_claims_insured_unemployment,2562000.0,False,False
956,1985-05-04,W,continued_claims_insured_unemployment,2582000.0,False,False
957,1985-05-11,W,continued_claims_insured_unemployment,2569000.0,False,False
958,1985-05-18,W,continued_claims_insured_unemployment,2547000.0,False,False
959,1985-05-25,W,continued_claims_insured_unemployment,2545000.0,False,False
960,1985-06-01,W,continued_claims_insured_unemployment,2591000.0,False,False
961,1985-06-08,W,continued_claims_insured_unemployment,2564000.0,False,False
962,1985-06-15,W,continued_claims_insured_unemployment,2549000.0,False,False
963,1985-06-22,W,continued_claims_insured_unemployment,2550000.0,False,False
964,1985-06-29,W,continued_claims_insured_unemployment,2505000.0,False,False
965,1985-07-06,W,continued_claims_insured_unemployment,2609000.0,False,False
966,1985-07-13,W,continued_claims_insured_unemployment,2519000.0,False,False
967,1985-07-20,W,continued_claims_insured_unemployment,2520000.0,False,False
968,1985-07-27,W,continued_claims_insured_unemployment,2522000.0,False,False
969,1985-08-03,W,continued_claims_insured_unemployment,2518000.0,False,False
970,1985-08-10,W,continued_claims_insured_unemployment,2565000.0,False,False
971,1985-08-17,W,continued_claims_insured_unemployment,2574000.0,False,False
972,1985-08-24,W,continued_claims_insured_unemployment,2561000.0,False,False
973,1985-08-31,W,continued_claims_insured_unemployment,2595000.0,False,False
974,1985-09-07,W,continued_claims_insured_unemployment,2596000.0,False,False
975,1985-09-14,W,continued_claims_insured_unemployment,2590000.0,False,False
976,1985-09-21,W,continued_claims_insured_unemployment,2513000.0,False,False
977,1985-09-28,W,continued_claims_insured_unemployment,2623000.0,False,False
978,1985-10-05,W,continued_claims_insured_unemployment,2657000.0,False,False
979,1985-10-12,W,continued_claims_insured_unemployment,2569000.0,False,False
980,1985-10-19,W,continued_claims_insured_unemployment,2644000.0,False,False
981,1985-10-26,W,continued_claims_insured_unemployment,2657000.0,False,False
982,1985-11-02,W,continued_claims_insured_unemployment,2673000.0,False,False
983,1985-11-09,W,continued_claims_insured_unemployment,2612000.0,False,False
984,1985-11-16,W,continued_claims_insured_unemployment,2618000.0,False,False
985,1985-11-23,W,continued_claims_insured_unemployment,2585000.0,False,False
986,1985-11-30,W,continued_claims_insured_unemployment,2638000.0,False,False
987,1985-12-07,W,continued_claims_insured_unemployment,2744000.0,False,False
988,1985-12-14,W,continued_claims_insured_unemployment,2680000.0,False,False
989,1985-12-21,W,continued_claims_insured_unemployment,2543000.0,False,False
990,1985-12-28,W,continued_claims_insured_unemployment,2608000.0,False,False
991,1986-01-04,W,continued_claims_insured_unemployment,2694000.0,False,False
992,1986-01-11,W,continued_claims_insured_unemployment,2636000.0,False,False
993,1986-01-18,W,continued_claims_insured_unemployment,2516000.0,False,False
994,1986-01-25,W,continued_claims_insured_unemployment,2570000.0,False,False
995,1986-02-01,W,continued_claims_insured_unemployment,2531000.0,False,False
996,1986-02-08,W,continued_claims_insured_unemployment,2548000.0,False,False
997,1986-02-15,W,continued_claims_insured_unemployment,2569000.0,False,False
998,1986-02-22,W,continued_claims_insured_unemployment,2626000.0,False,False
999,1986-03-01,W,continued_claims_insured_unemployment,2570000.0,False,False
1000,1986-03-08,W,continued_claims_insured_unemployment,2603000.0,False,False
1001,1986-03-15,W,continued_claims_insured_unemployment,2589000.0,False,False
1002,1986-03-22,W,continued_claims_insured_unemployment,2592000.0,False,False
1003,1986-03-29,W,continued_claims_insured_unemployment,2614000.0,False,False
1004,1986-04-05,W,continued_claims_insured_unemployment,2625000.0,False,False
1005,1986-04-12,W,continued_claims_insured_unemployment,2570000.0,False,False
1006,1986-04-19,W,continued_claims_insured_unemployment,2613000.0,False,False
1007,1986-04-26,W,continued_claims_insured_unemployment,2627000.0,False,False
1008,1986-05-03,W,continued_claims_insured_unemployment,2670000.0,False,False
1009,1986-05-10,W,continued_claims_insured_unemployment,2670000.0,False,False
1010,1986-05-17,W,continued_claims_insured_unemployment,2669000.0,False,False
1011,1986-05-24,W,continued_claims_insured_unemployment,2638000.0,False,False
1012,1986-05-31,W,continued_claims_insured_unemployment,2708000.0,False,False
1013,1986-06-07,W,continued_claims_insured_unemployment,2653000.0,False,False
1014,1986-06-14,W,continued_claims_insured_unemployment,2644000.0,False,False
1015,1986-06-21,W,continued_claims_insured_unemployment,2637000.0,False,False
1016,1986-06-28,W,continued_claims_insured_unemployment,2606000.0,False,False
1017,1986-07-05,W,continued_claims_insured_unemployment,2669000.0,False,False
1018,1986-07-12,W,continued_claims_insured_unemployment,2552000.0,False,False
1019,1986-07-19,W,continued_claims_insured_unemployment,2593000.0,False,False
1020,1986-07-26,W,continued_claims_insured_unemployment,2618000.0,False,False
1021,1986-08-02,W,continued_claims_insured_unemployment,2583000.0,False,False
1022,1986-08-09,W,continued_claims_insured_unemployment,2686000.0,False,False
1023,1986-08-16,W,continued_claims_insured_unemployment,2658000.0,False,False
1024,1986-08-23,W,continued_claims_insured_unemployment,2687000.0,False,False
1025,1986-08-30,W,continued_claims_insured_unemployment,2664000.0,False,False
1026,1986-09-06,W,continued_claims_insured_unemployment,2756000.0,False,False
1027,1986-09-13,W,continued_claims_insured_unemployment,2671000.0,False,False
1028,1986-09-20,W,continued_claims_insured_unemployment,2703000.0,False,False
1029,1986-09-27,W,continued_claims_insured_unemployment,2698000.0,False,False
1030,1986-10-04,W,continued_claims_insured_unemployment,2780000.0,False,False
1031,1986-10-11,W,continued_claims_insured_unemployment,2665000.0,False,False
1032,1986-10-18,W,continued_claims_insured_unemployment,2723000.0,False,False
1033,1986-10-25,W,continued_claims_insured_unemployment,2707000.0,False,False
1034,1986-11-01,W,continued_claims_insured_unemployment,2646000.0,False,False
1035,1986-11-08,W,continued_claims_insured_unemployment,2614000.0,False,False
1036,1986-11-15,W,continued_claims_insured_unemployment,2653000.0,False,False
1037,1986-11-22,W,continued_claims_insured_unemployment,2555000.0,False,False
1038,1986-11-29,W,continued_claims_insured_unemployment,2686000.0,False,False
1039,1986-12-06,W,continued_claims_insured_unemployment,2634000.0,False,False
1040,1986-12-13,W,continued_claims_insured_unemployment,2587000.0,False,False
1041,1986-12-20,W,continued_claims_insured_unemployment,2499000.0,False,False
1042,1986-12-27,W,continued_claims_insured_unemployment,2565000.0,False,False
1043,1987-01-03,W,continued_claims_insured_unemployment,2590000.0,False,False
1044,1987-01-10,W,continued_claims_insured_unemployment,2508000.0,False,False
1045,1987-01-17,W,continued_claims_insured_unemployment,2443000.0,False,False
1046,1987-01-24,W,continued_claims_insured_unemployment,2506000.0,False,False
1047,1987-01-31,W,continued_claims_insured_unemployment,2515000.0,False,False
1048,1987-02-07,W,continued_claims_insured_unemployment,2496000.0,False,False
1049,1987-02-14,W,continued_claims_insured_unemployment,2451000.0,False,False
1050,1987-02-21,W,continued_claims_insured_unemployment,2481000.0,False,False
1051,1987-02-28,W,continued_claims_insured_unemployment,2460000.0,False,False
1052,1987-03-07,W,continued_claims_insured_unemployment,2456000.0,False,False
1053,1987-03-14,W,continued_claims_insured_unemployment,2450000.0,False,False
1054,1987-03-21,W,continued_claims_insured_unemployment,2401000.0,False,False
1055,1987-03-28,W,continued_claims_insured_unemployment,2410000.0,False,False
1056,1987-04-04,W,continued_claims_insured_unemployment,2482000.0,False,False
1057,1987-04-11,W,continued_claims_insured_unemployment,2366000.0,False,False
1058,1987-04-18,W,continued_claims_insured_unemployment,2410000.0,False,False
1059,1987-04-25,W,continued_claims_insured_unemployment,2386000.0,False,False
1060,1987-05-02,W,continued_claims_insured_unemployment,2302000.0,False,False
1061,1987-05-09,W,continued_claims_insured_unemployment,2347000.0,False,False
1062,1987-05-16,W,continued_claims_insured_unemployment,2326000.0,False,False
1063,1987-05-23,W,continued_claims_insured_unemployment,2275000.0,False,False
1064,1987-05-30,W,continued_claims_insured_unemployment,2370000.0,False,False
1065,1987-06-06,W,continued_claims_insured_unemployment,2259000.0,False,False
1066,1987-06-13,W,continued_claims_insured_unemployment,2278000.0,False,False
1067,1987-06-20,W,continued_claims_insured_unemployment,2258000.0,False,False
1068,1987-06-27,W,continued_claims_insured_unemployment,2321000.0,False,False
1069,1987-07-04,W,continued_claims_insured_unemployment,2173000.0,False,False
1070,1987-07-11,W,continued_claims_insured_unemployment,2155000.0,False,False
1071,1987-07-18,W,continued_claims_insured_unemployment,2211000.0,False,False
1072,1987-07-25,W,continued_claims_insured_unemployment,2247000.0,False,False
1073,1987-08-01,W,continued_claims_insured_unemployment,2232000.0,False,False
1074,1987-08-08,W,continued_claims_insured_unemployment,2263000.0,False,False
1075,1987-08-15,W,continued_claims_insured_unemployment,2194000.0,False,False
1076,1987-08-22,W,continued_claims_insured_unemployment,2190000.0,False,False
1077,1987-08-29,W,continued_claims_insured_unemployment,2179000.0,False,False
1078,1987-09-05,W,continued_claims_insured_unemployment,2125000.0,False,False
1079,1987-09-12,W,continued_claims_insured_unemployment,2172000.0,False,False
1080,1987-09-19,W,continued_claims_insured_unemployment,2351000.0,False,False
1081,1987-09-26,W,continued_claims_insured_unemployment,2139000.0,False,False
1082,1987-10-03,W,continued_claims_insured_unemployment,2151000.0,False,False
1083,1987-10-10,W,continued_claims_insured_unemployment,2101000.0,False,False
1084,1987-10-17,W,continued_claims_insured_unemployment,2074000.0,False,False
1085,1987-10-24,W,continued_claims_insured_unemployment,1966000.0,False,False
1086,1987-10-31,W,continued_claims_insured_unemployment,1942000.0,False,False
1087,1987-11-07,W,continued_claims_insured_unemployment,2054000.0,False,False
1088,1987-11-14,W,continued_claims_insured_unemployment,2109000.0,False,False
1089,1987-11-21,W,continued_claims_insured_unemployment,2064000.0,False,False
1090,1987-11-28,W,continued_claims_insured_unemployment,2102000.0,False,False
1091,1987-12-05,W,continued_claims_insured_unemployment,2125000.0,False,False
1092,1987-12-12,W,continued_claims_insured_unemployment,2092000.0,False,False
1093,1987-12-19,W,continued_claims_insured_unemployment,2105000.0,False,False
1094,1987-12-26,W,continued_claims_insured_unemployment,2140000.0,False,False
1095,1988-01-02,W,continued_claims_insured_unemployment,2096000.0,False,False
1096,1988-01-09,W,continued_claims_insured_unemployment,2231000.0,False,False
1097,1988-01-16,W,continued_claims_insured_unemployment,2186000.0,False,False
1098,1988-01-23,W,continued_claims_insured_unemployment,2214000.0,False,False
